symbol,yahoo_symbol,name,series,isin,industry,source,as_of
TIINDIA,TIINDIA.NS,Tube Investments of India Limited,EQ,INE974X01010,,local_data_nse_equity_list,2026-04-29
TIJARIA,TIJARIA.NS,Tijaria Polypipes Limited,BE,INE440L01017,,local_data_nse_equity_list,2026-04-29
TIL,TIL.NS,TIL Limited,EQ,INE806C01018,,local_data_nse_equity_list,2026-04-29
TIMETECHNO,TIMETECHNO.NS,Time Technoplast Limited,EQ,INE508G01029,,local_data_nse_equity_list,2026-04-29
TIMEX,TIMEX.NS,Timex Group India Limited,EQ,INE064A01026,,local_data_nse_equity_list,2026-04-29
TIMKEN,TIMKEN.NS,Timken India Limited,EQ,INE325A01013,,local_data_nse_equity_list,2026-04-29
TINNARUBR,TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,EQ,INE015C01016,,local_data_nse_equity_list,2026-04-29
TIPSFILMS,TIPSFILMS.NS,Tips Films Limited,EQ,INE0LQS01015,,local_data_nse_equity_list,2026-04-29
TIPSMUSIC,TIPSMUSIC.NS,Tips Music Limited,EQ,INE716B01029,,local_data_nse_equity_list,2026-04-29
TIRUMALCHM,TIRUMALCHM.NS,Thirumalai Chemicals Limited,EQ,INE338A01024,,local_data_nse_equity_list,2026-04-29
TIRUPATIFL,TIRUPATIFL.NS,Tirupati Forge Limited,BE,INE319Y01024,,local_data_nse_equity_list,2026-04-29
TITAGARH,TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,EQ,INE615H01020,,local_data_nse_equity_list,2026-04-29
TITAN,TITAN.NS,Titan Company Limited,EQ,INE280A01028,,local_data_nse_equity_list,2026-04-29
TMB,TMB.NS,Tamilnad Mercantile Bank Limited,EQ,INE668A01016,,local_data_nse_equity_list,2026-04-29
TMCV,TMCV.NS,Tata Motors Limited,EQ,INE1TAE01010,,local_data_nse_equity_list,2026-04-29
TMPV,TMPV.NS,Tata Motors Passenger Vehicles Limited,EQ,INE155A01022,,local_data_nse_equity_list,2026-04-29
TNPETRO,TNPETRO.NS,Tamilnadu PetroProducts Limited,EQ,INE148A01019,,local_data_nse_equity_list,2026-04-29
TNPL,TNPL.NS,Tamil Nadu Newsprint & Papers Limited,EQ,INE107A01015,,local_data_nse_equity_list,2026-04-29
TNTELE,TNTELE.NS,Tamilnadu Telecommunication Limited,EQ,INE141D01018,,local_data_nse_equity_list,2026-04-29
TOKYOPLAST,TOKYOPLAST.NS,Tokyo Plast International Limited,BE,INE932C01012,,local_data_nse_equity_list,2026-04-29
TOLINS,TOLINS.NS,Tolins Tyres Limited,EQ,INE0RWQ01014,,local_data_nse_equity_list,2026-04-29
TORNTPHARM,TORNTPHARM.NS,Torrent Pharmaceuticals Limited,EQ,INE685A01028,,local_data_nse_equity_list,2026-04-29
TORNTPOWER,TORNTPOWER.NS,Torrent Power Limited,EQ,INE813H01021,,local_data_nse_equity_list,2026-04-29
TOTAL,TOTAL.NS,Total Transport Systems Limited,EQ,INE336X01012,,local_data_nse_equity_list,2026-04-29
TOUCHWOOD,TOUCHWOOD.NS,Touchwood Entertainment Limited,EQ,INE486Y01013,,local_data_nse_equity_list,2026-04-29
TPHQ,TPHQ.NS,Teamo Productions HQ Limited,EQ,INE065J01024,,local_data_nse_equity_list,2026-04-29
TPLPLASTEH,TPLPLASTEH.NS,TPL Plastech Limited,EQ,INE413G01022,,local_data_nse_equity_list,2026-04-29
TRACXN,TRACXN.NS,Tracxn Technologies Limited,EQ,INE0HMF01019,,local_data_nse_equity_list,2026-04-29
TRANSPEK,TRANSPEK.NS,Transpek Industry Limited,EQ,INE687A01016,,local_data_nse_equity_list,2026-04-29
TRANSRAILL,TRANSRAILL.NS,Transrail Lighting Limited,EQ,INE454P01035,,local_data_nse_equity_list,2026-04-29
TRANSWORLD,TRANSWORLD.NS,TRANSWORLD SHIPPING LINES LIMITED,EQ,INE757B01015,,local_data_nse_equity_list,2026-04-29
TRAVELFOOD,TRAVELFOOD.NS,Travel Food Services Limited,EQ,INE103V01028,,local_data_nse_equity_list,2026-04-29
TREEHOUSE,TREEHOUSE.NS,Tree House Education & Accessories Limited,BE,INE040M01013,,local_data_nse_equity_list,2026-04-29
TREJHARA,TREJHARA.NS,TREJHARA SOLUTIONS LIMITED,EQ,INE00CA01015,,local_data_nse_equity_list,2026-04-29
TREL,TREL.NS,Transindia Real Estate Limited,EQ,INE0O3901029,,local_data_nse_equity_list,2026-04-29
TRENT,TRENT.NS,Trent Limited,EQ,INE849A01020,,local_data_nse_equity_list,2026-04-29
TRF,TRF.NS,TRF Limited,EQ,INE391D01019,,local_data_nse_equity_list,2026-04-29
TRIDENT,TRIDENT.NS,Trident Limited,EQ,INE064C01022,,local_data_nse_equity_list,2026-04-29
TRIGYN,TRIGYN.NS,Trigyn Technologies Limited,EQ,INE948A01012,,local_data_nse_equity_list,2026-04-29
TRITURBINE,TRITURBINE.NS,Triveni Turbine Limited,EQ,INE152M01016,,local_data_nse_equity_list,2026-04-29
TRIVENI,TRIVENI.NS,Triveni Engineering & Industries Limited,EQ,INE256C01024,,local_data_nse_equity_list,2026-04-29
TRU,TRU.NS,TruCap Finance Limited,EQ,INE615R01029,,local_data_nse_equity_list,2026-04-29
TRUALT,TRUALT.NS,TruAlt Bioenergy Limited,EQ,INE0MWH01014,,local_data_nse_equity_list,2026-04-29
TSFINV,TSFINV.NS,TSF INVESTMENTS LIMITED,EQ,INE202Z01029,,local_data_nse_equity_list,2026-04-29
TTKHLTCARE,TTKHLTCARE.NS,TTK Healthcare Limited,EQ,INE910C01018,,local_data_nse_equity_list,2026-04-29
TTKPRESTIG,TTKPRESTIG.NS,TTK Prestige Limited,EQ,INE690A01028,,local_data_nse_equity_list,2026-04-29
TTL,TTL.NS,T T Limited,BE,INE592B01024,,local_data_nse_equity_list,2026-04-29
TTML,TTML.NS,Tata Teleservices (Maharashtra) Limited,EQ,INE517B01013,,local_data_nse_equity_list,2026-04-29
TVSELECT,TVSELECT.NS,TVS Electronics Limited,EQ,INE236G01019,,local_data_nse_equity_list,2026-04-29
TVSHLTD,TVSHLTD.NS,TVS Holdings Limited,EQ,INE105A01035,,local_data_nse_equity_list,2026-04-29
TVSMOTOR,TVSMOTOR.NS,TVS Motor Company Limited,EQ,INE494B01023,,local_data_nse_equity_list,2026-04-29
TVSSCS,TVSSCS.NS,TVS Supply Chain Solutions Limited,BE,INE395N01027,,local_data_nse_equity_list,2026-04-29
TVSSRICHAK,TVSSRICHAK.NS,TVS Srichakra Limited,EQ,INE421C01016,,local_data_nse_equity_list,2026-04-29
TVTODAY,TVTODAY.NS,TV Today Network Limited,EQ,INE038F01029,,local_data_nse_equity_list,2026-04-29
TVVISION,TVVISION.NS,TV Vision Limited,EQ,INE871L01013,,local_data_nse_equity_list,2026-04-29
UBL,UBL.NS,United Breweries Limited,EQ,INE686F01025,,local_data_nse_equity_list,2026-04-29
UCAL,UCAL.NS,UCAL LIMITED,EQ,INE139B01016,,local_data_nse_equity_list,2026-04-29
UCOBANK,UCOBANK.NS,UCO Bank,EQ,INE691A01018,,local_data_nse_equity_list,2026-04-29
UDS,UDS.NS,Updater Services Limited,EQ,INE851I01011,,local_data_nse_equity_list,2026-04-29
UEL,UEL.NS,Ujaas Energy Limited,EQ,INE899L01030,,local_data_nse_equity_list,2026-04-29
UFBL,UFBL.NS,United Foodbrands Limited,EQ,INE382M01027,,local_data_nse_equity_list,2026-04-29
UFLEX,UFLEX.NS,UFLEX Limited,EQ,INE516A01017,,local_data_nse_equity_list,2026-04-29
UFO,UFO.NS,UFO Moviez India Limited,EQ,INE527H01019,,local_data_nse_equity_list,2026-04-29
UGARSUGAR,UGARSUGAR.NS,The Ugar Sugar Works Limited,EQ,INE071E01023,,local_data_nse_equity_list,2026-04-29
UGROCAP,UGROCAP.NS,Ugro Capital Limited,EQ,INE583D01011,,local_data_nse_equity_list,2026-04-29
UJJIVANSFB,UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,EQ,INE551W01018,,local_data_nse_equity_list,2026-04-29
ULTRACEMCO,ULTRACEMCO.NS,UltraTech Cement Limited,EQ,INE481G01011,,local_data_nse_equity_list,2026-04-29
ULTRAMAR,ULTRAMAR.NS,Ultramarine & Pigments Limited,EQ,INE405A01021,,local_data_nse_equity_list,2026-04-29
UMAEXPORTS,UMAEXPORTS.NS,Uma Exports Limited,BE,INE0GIU01018,,local_data_nse_equity_list,2026-04-29
UMESLTD,UMESLTD.NS,Usha Martin Education & Solutions Limited,BE,INE240C01028,,local_data_nse_equity_list,2026-04-29
UMIYA-MRO,UMIYA-MRO.NS,UMIYA BUILDCON LIMITED,EQ,INE398B01018,,local_data_nse_equity_list,2026-04-29
UNICHEMLAB,UNICHEMLAB.NS,Unichem Laboratories Limited,EQ,INE351A01035,,local_data_nse_equity_list,2026-04-29
UNIDT,UNIDT.NS,United Drilling Tools Limited,EQ,INE961D01019,,local_data_nse_equity_list,2026-04-29
UNIECOM,UNIECOM.NS,Unicommerce Esolutions Limited,EQ,INE00U401027,,local_data_nse_equity_list,2026-04-29
UNIENTER,UNIENTER.NS,Uniphos Enterprises Limited,EQ,INE037A01022,,local_data_nse_equity_list,2026-04-29
UNIINFO,UNIINFO.NS,Uniinfo Telecom Services Limited,EQ,INE481Z01011,,local_data_nse_equity_list,2026-04-29
UNIMECH,UNIMECH.NS,Unimech Aerospace and Manufacturing Limited,EQ,INE0U3I01011,,local_data_nse_equity_list,2026-04-29
UNIONBANK,UNIONBANK.NS,Union Bank of India,EQ,INE692A01016,,local_data_nse_equity_list,2026-04-29
UNIPARTS,UNIPARTS.NS,Uniparts India Limited,EQ,INE244O01017,,local_data_nse_equity_list,2026-04-29
UNITDSPR,UNITDSPR.NS,United Spirits Limited,EQ,INE854D01024,,local_data_nse_equity_list,2026-04-29
UNITECH,UNITECH.NS,Unitech Limited,EQ,INE694A01020,,local_data_nse_equity_list,2026-04-29
UNITEDPOLY,UNITEDPOLY.NS,United Polyfab Gujarat Limited,EQ,INE368U01029,,local_data_nse_equity_list,2026-04-29
UNITEDTEA,UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,EQ,INE458F01011,,local_data_nse_equity_list,2026-04-29
UNIVASTU,UNIVASTU.NS,Univastu India Limited,EQ,INE562X01013,,local_data_nse_equity_list,2026-04-29
UNIVCABLES,UNIVCABLES.NS,Universal Cables Limited,EQ,INE279A01012,,local_data_nse_equity_list,2026-04-29
UNIVPHOTO,UNIVPHOTO.NS,Universus Photo Imagings Limited,BE,INE03V001013,,local_data_nse_equity_list,2026-04-29
UNOMINDA,UNOMINDA.NS,UNO Minda Limited,EQ,INE405E01023,,local_data_nse_equity_list,2026-04-29
UPL,UPL.NS,UPL Limited,EQ,INE628A01036,,local_data_nse_equity_list,2026-04-29
URAVIDEF,URAVIDEF.NS,Uravi Defence and Technology Limited,BE,INE568Z01015,,local_data_nse_equity_list,2026-04-29
URBANCO,URBANCO.NS,Urban Company Limited,EQ,INE0CAZ01013,,local_data_nse_equity_list,2026-04-29
URJA,URJA.NS,Urja Global Limited,EQ,INE550C01020,,local_data_nse_equity_list,2026-04-29
USHAMART,USHAMART.NS,Usha Martin Limited,EQ,INE228A01035,,local_data_nse_equity_list,2026-04-29
USK,USK.NS,Udayshivakumar Infra Limited,BE,INE0N0Y01013,,local_data_nse_equity_list,2026-04-29
UTIAMC,UTIAMC.NS,UTI Asset Management Company Limited,EQ,INE094J01016,,local_data_nse_equity_list,2026-04-29
UTKARSHBNK,UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,EQ,INE735W01017,,local_data_nse_equity_list,2026-04-29
UTLSOLAR,UTLSOLAR.NS,Fujiyama Power Systems Limited,EQ,INE12UR01024,,local_data_nse_equity_list,2026-04-29
UTTAMSUGAR,UTTAMSUGAR.NS,Uttam Sugar Mills Limited,EQ,INE786F01031,,local_data_nse_equity_list,2026-04-29
UYFINCORP,UYFINCORP.NS,U. Y. Fincorp Limited,EQ,INE152C01025,,local_data_nse_equity_list,2026-04-29
V2RETAIL,V2RETAIL.NS,V2 Retail Limited,EQ,INE945H01021,,local_data_nse_equity_list,2026-04-29
VADILALIND,VADILALIND.NS,Vadilal Industries Limited,EQ,INE694D01016,,local_data_nse_equity_list,2026-04-29
VAIBHAVGBL,VAIBHAVGBL.NS,Vaibhav Global Limited,EQ,INE884A01027,,local_data_nse_equity_list,2026-04-29
VAISHALI,VAISHALI.NS,Vaishali Pharma Limited,BE,INE972X01022,,local_data_nse_equity_list,2026-04-29
VAKRANGEE,VAKRANGEE.NS,Vakrangee Limited,EQ,INE051B01021,,local_data_nse_equity_list,2026-04-29
VALIANTLAB,VALIANTLAB.NS,Valiant Laboratories Limited,EQ,INE0JWS01017,,local_data_nse_equity_list,2026-04-29
VALIANTORG,VALIANTORG.NS,Valiant Organics Limited,EQ,INE565V01010,,local_data_nse_equity_list,2026-04-29
VARDHACRLC,VARDHACRLC.NS,Vardhman Acrylics Limited,EQ,INE116G01013,,local_data_nse_equity_list,2026-04-29
VARDMNPOLY,VARDMNPOLY.NS,Vardhman Polytex Limited,BE,INE835A01029,,local_data_nse_equity_list,2026-04-29
VARROC,VARROC.NS,Varroc Engineering Limited,EQ,INE665L01035,,local_data_nse_equity_list,2026-04-29
VASCONEQ,VASCONEQ.NS,Vascon Engineers Limited,EQ,INE893I01013,,local_data_nse_equity_list,2026-04-29
VASWANI,VASWANI.NS,Vaswani Industries Limited,EQ,INE590L01019,,local_data_nse_equity_list,2026-04-29
VBL,VBL.NS,Varun Beverages Limited,EQ,INE200M01039,,local_data_nse_equity_list,2026-04-29
VCL,VCL.NS,Vaxtex Cotfab Limited,EQ,INE098201036,,local_data_nse_equity_list,2026-04-29
VEDL,VEDL.NS,Vedanta Limited,EQ,INE205A01025,,local_data_nse_equity_list,2026-04-29
VEEDOL,VEEDOL.NS,Veedol Corporation Limited,EQ,INE484C01030,,local_data_nse_equity_list,2026-04-29
VELJAN,VELJAN.NS,Veljan Denison Limited,EQ,INE232E01013,,local_data_nse_equity_list,2026-04-29
VENKEYS,VENKEYS.NS,Venky's (India) Limited,EQ,INE398A01010,,local_data_nse_equity_list,2026-04-29
VENTIVE,VENTIVE.NS,Ventive Hospitality Limited,EQ,INE781S01027,,local_data_nse_equity_list,2026-04-29
VENUSPIPES,VENUSPIPES.NS,Venus Pipes & Tubes Limited,EQ,INE0JA001018,,local_data_nse_equity_list,2026-04-29
VENUSREM,VENUSREM.NS,Venus Remedies Limited,EQ,INE411B01019,,local_data_nse_equity_list,2026-04-29
VERANDA,VERANDA.NS,Veranda Learning Solutions Limited,EQ,INE0IQ001011,,local_data_nse_equity_list,2026-04-29
VERTOZ,VERTOZ.NS,Vertoz Limited,EQ,INE188Y01031,,local_data_nse_equity_list,2026-04-29
VESUVIUS,VESUVIUS.NS,Vesuvius India Limited,EQ,INE386A01023,,local_data_nse_equity_list,2026-04-29
VETO,VETO.NS,Veto Switchgears And Cables Limited,EQ,INE918N01018,,local_data_nse_equity_list,2026-04-29
VGL,VGL.NS,VARVEE GLOBAL LIMITED,EQ,INE273D01027,,local_data_nse_equity_list,2026-04-29
VGUARD,VGUARD.NS,V-Guard Industries Limited,EQ,INE951I01027,,local_data_nse_equity_list,2026-04-29
VHL,VHL.NS,Vardhman Holdings Limited,EQ,INE701A01023,,local_data_nse_equity_list,2026-04-29
VHLTD,VHLTD.NS,Viceroy Hotels Limited,BE,INE048C01025,,local_data_nse_equity_list,2026-04-29
VIDHIING,VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,EQ,INE632C01026,,local_data_nse_equity_list,2026-04-29
VIDYAWIRES,VIDYAWIRES.NS,Vidya Wires Limited,EQ,INE14UN01029,,local_data_nse_equity_list,2026-04-29
VIJAYA,VIJAYA.NS,Vijaya Diagnostic Centre Limited,EQ,INE043W01024,,local_data_nse_equity_list,2026-04-29
VIJIFIN,VIJIFIN.NS,Viji Finance Limited,BE,INE159N01027,,local_data_nse_equity_list,2026-04-29
VIKASECO,VIKASECO.NS,Vikas EcoTech Limited,BE,INE806A01020,,local_data_nse_equity_list,2026-04-29
VIKASLIFE,VIKASLIFE.NS,Vikas Lifecare Limited,BE,INE161L01027,,local_data_nse_equity_list,2026-04-29
VIKRAMSOLR,VIKRAMSOLR.NS,Vikram Solar Limited,EQ,INE078V01014,,local_data_nse_equity_list,2026-04-29
VIKRAN,VIKRAN.NS,Vikran Engineering Limited,EQ,INE01R501028,,local_data_nse_equity_list,2026-04-29
VIMTALABS,VIMTALABS.NS,Vimta Labs Limited,EQ,INE579C01029,,local_data_nse_equity_list,2026-04-29
VINATIORGA,VINATIORGA.NS,Vinati Organics Limited,EQ,INE410B01037,,local_data_nse_equity_list,2026-04-29
VINCOFE,VINCOFE.NS,Vintage Coffee And Beverages Limited,EQ,INE498Q01014,,local_data_nse_equity_list,2026-04-29
VINDHYATEL,VINDHYATEL.NS,Vindhya Telelinks Limited,EQ,INE707A01012,,local_data_nse_equity_list,2026-04-29
VINEETLAB,VINEETLAB.NS,Vineet Laboratories Limited,EQ,INE505Y01010,,local_data_nse_equity_list,2026-04-29
VINNY,VINNY.NS,Vinny Overseas Limited,EQ,INE01KI01027,,local_data_nse_equity_list,2026-04-29
VINYLINDIA,VINYLINDIA.NS,Vinyl Chemicals (India) Limited,EQ,INE250B01029,,local_data_nse_equity_list,2026-04-29
VIPCLOTHNG,VIPCLOTHNG.NS,VIP Clothing Limited,EQ,INE450G01024,,local_data_nse_equity_list,2026-04-29
VIPIND,VIPIND.NS,VIP Industries Limited,EQ,INE054A01027,,local_data_nse_equity_list,2026-04-29
VIPULLTD,VIPULLTD.NS,Vipul Limited,BE,INE946H01037,,local_data_nse_equity_list,2026-04-29
VIRINCHI,VIRINCHI.NS,Virinchi Limited,BE,INE539B01017,,local_data_nse_equity_list,2026-04-29
VISAKAIND,VISAKAIND.NS,Visaka Industries Limited,EQ,INE392A01021,,local_data_nse_equity_list,2026-04-29
VISASTEEL,VISASTEEL.NS,Visa Steel Limited,EQ,INE286H01012,,local_data_nse_equity_list,2026-04-29
VISHNU,VISHNU.NS,Vishnu Chemicals Limited,EQ,INE270I01022,,local_data_nse_equity_list,2026-04-29
VISHWARAJ,VISHWARAJ.NS,Vishwaraj Sugar Industries Limited,BE,INE430N01022,,local_data_nse_equity_list,2026-04-29
VITAL,VITAL.NS,Vital Chemtech Limited,BE,INE0L4K01016,,local_data_nse_equity_list,2026-04-29
VIVIDHA,VIVIDHA.NS,Visagar Polytex Limited,EQ,INE370E01029,,local_data_nse_equity_list,2026-04-29
VIVIMEDLAB,VIVIMEDLAB.NS,Vivimed Labs Limited,BE,INE526G01021,,local_data_nse_equity_list,2026-04-29
VIYASH,VIYASH.NS,Viyash Scientific Limited,EQ,INE807F01027,,local_data_nse_equity_list,2026-04-29
VLEGOV,VLEGOV.NS,VL E-Governance & IT Solutions Limited,BE,INE03HW01020,,local_data_nse_equity_list,2026-04-29
VLSFINANCE,VLSFINANCE.NS,VLS Finance Limited,EQ,INE709A01018,,local_data_nse_equity_list,2026-04-29
VMART,VMART.NS,V-Mart Retail Limited,EQ,INE665J01013,,local_data_nse_equity_list,2026-04-29
VMM,VMM.NS,Vishal Mega Mart Limited,EQ,INE01EA01019,,local_data_nse_equity_list,2026-04-29
VMSTMT,VMSTMT.NS,VMS TMT Limited,EQ,INE0SJA01013,,local_data_nse_equity_list,2026-04-29
VOLTAMP,VOLTAMP.NS,Voltamp Transformers Limited,EQ,INE540H01012,,local_data_nse_equity_list,2026-04-29
VOLTAS,VOLTAS.NS,Voltas Limited,EQ,INE226A01021,,local_data_nse_equity_list,2026-04-29
VPRPL,VPRPL.NS,Vishnu Prakash R Punglia Limited,EQ,INE0AE001013,,local_data_nse_equity_list,2026-04-29
VRAJ,VRAJ.NS,Vraj Iron and Steel Limited,EQ,INE0S2V01010,,local_data_nse_equity_list,2026-04-29
VRLLOG,VRLLOG.NS,VRL Logistics Limited,EQ,INE366I01010,,local_data_nse_equity_list,2026-04-29
VSSL,VSSL.NS,Vardhman Special Steels Limited,EQ,INE050M01012,,local_data_nse_equity_list,2026-04-29
VSTIND,VSTIND.NS,VST Industries Limited,EQ,INE710A01016,,local_data_nse_equity_list,2026-04-29
VSTL,VSTL.NS,Vibhor Steel Tubes Limited,EQ,INE0QTF01015,,local_data_nse_equity_list,2026-04-29
VSTTILLERS,VSTTILLERS.NS,V.S.T Tillers Tractors Limited,EQ,INE764D01017,,local_data_nse_equity_list,2026-04-29
VTL,VTL.NS,Vardhman Textiles Limited,EQ,INE825A01020,,local_data_nse_equity_list,2026-04-29
WAAREEENER,WAAREEENER.NS,Waaree Energies Limited,EQ,INE377N01017,,local_data_nse_equity_list,2026-04-29
WAAREEINDO,WAAREEINDO.NS,Indosolar Limited,BE,INE866K01023,,local_data_nse_equity_list,2026-04-29
WAAREERTL,WAAREERTL.NS,Waaree Renewable Technologies Limited,EQ,INE299N01021,,local_data_nse_equity_list,2026-04-29
WABAG,WABAG.NS,VA Tech Wabag Limited,EQ,INE956G01038,,local_data_nse_equity_list,2026-04-29
WAKEFIT,WAKEFIT.NS,Wakefit Innovations Limited,EQ,INE0E7301029,,local_data_nse_equity_list,2026-04-29
WALCHANNAG,WALCHANNAG.NS,Walchandnagar Industries Limited,EQ,INE711A01022,,local_data_nse_equity_list,2026-04-29
WANBURY,WANBURY.NS,Wanbury Limited,BE,INE107F01022,,local_data_nse_equity_list,2026-04-29
WCIL,WCIL.NS,Western Carriers (India) Limited,EQ,INE0CJF01024,,local_data_nse_equity_list,2026-04-29
WEALTH,WEALTH.NS,Wealth First Portfolio Managers Limited,EQ,INE658T01017,,local_data_nse_equity_list,2026-04-29
WEBELSOLAR,WEBELSOLAR.NS,Websol Energy System Limited,EQ,INE855C01023,,local_data_nse_equity_list,2026-04-29
WEIZMANIND,WEIZMANIND.NS,Weizmann Limited,EQ,INE080A01014,,local_data_nse_equity_list,2026-04-29
WEL,WEL.NS,Wonder Electricals Limited,EQ,INE02WG01024,,local_data_nse_equity_list,2026-04-29
WELCORP,WELCORP.NS,Welspun Corp Limited,EQ,INE191B01025,,local_data_nse_equity_list,2026-04-29
WELENT,WELENT.NS,Welspun Enterprises Limited,EQ,INE625G01013,,local_data_nse_equity_list,2026-04-29
WELINV,WELINV.NS,Welspun Investments and Commercials Limited,EQ,INE389K01018,,local_data_nse_equity_list,2026-04-29
WELSPLSOL,WELSPLSOL.NS,Welspun Specialty Solutions Limited,EQ,INE731F01037,,local_data_nse_equity_list,2026-04-29
WELSPUNLIV,WELSPUNLIV.NS,Welspun Living Limited,EQ,INE192B01031,,local_data_nse_equity_list,2026-04-29
WENDT,WENDT.NS,Wendt (India) Limited,EQ,INE274C01019,,local_data_nse_equity_list,2026-04-29
WESTLIFE,WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,EQ,INE274F01020,,local_data_nse_equity_list,2026-04-29
WEWIN,WEWIN.NS,WE WIN LIMITED,EQ,INE082W01014,,local_data_nse_equity_list,2026-04-29
WEWORK,WEWORK.NS,WeWork India Management Limited,EQ,INE085001019,,local_data_nse_equity_list,2026-04-29
WHEELS,WHEELS.NS,Wheels India Limited,EQ,INE715A01015,,local_data_nse_equity_list,2026-04-29
WHIRLPOOL,WHIRLPOOL.NS,Whirlpool of India Limited,EQ,INE716A01013,,local_data_nse_equity_list,2026-04-29
WILLAMAGOR,WILLAMAGOR.NS,Williamson Magor & Company Limited,EQ,INE210A01017,,local_data_nse_equity_list,2026-04-29
WIMPLAST,WIMPLAST.NS,Wim Plast Limited,EQ,INE015B01018,,local_data_nse_equity_list,2026-04-29
WINDLAS,WINDLAS.NS,Windlas Biotech Limited,EQ,INE0H5O01029,,local_data_nse_equity_list,2026-04-29
WINDMACHIN,WINDMACHIN.NS,Windsor Machines Limited,EQ,INE052A01021,,local_data_nse_equity_list,2026-04-29
WINSOME,WINSOME.NS,Winsome Yarns Limited,BZ,INE784B01035,,local_data_nse_equity_list,2026-04-29
WIPL,WIPL.NS,The Western India Plywoods Limited,EQ,INE215F01023,,local_data_nse_equity_list,2026-04-29
WIPRO,WIPRO.NS,Wipro Limited,EQ,INE075A01022,,local_data_nse_equity_list,2026-04-29
WOCKPHARMA,WOCKPHARMA.NS,Wockhardt Limited,EQ,INE049B01025,,local_data_nse_equity_list,2026-04-29
WONDERLA,WONDERLA.NS,Wonderla Holidays Limited,EQ,INE066O01014,,local_data_nse_equity_list,2026-04-29
WORTHPERI,WORTHPERI.NS,Worth Peripherals Limited,EQ,INE196Y01018,,local_data_nse_equity_list,2026-04-29
WPIL,WPIL.NS,WPIL Limited,EQ,INE765D01022,,local_data_nse_equity_list,2026-04-29
WSI,WSI.NS,W S Industries (I) Limited,EQ,INE100D01014,,local_data_nse_equity_list,2026-04-29
WSTCSTPAPR,WSTCSTPAPR.NS,West Coast Paper Mills Limited,EQ,INE976A01021,,local_data_nse_equity_list,2026-04-29
XCHANGING,XCHANGING.NS,Xchanging Solutions Limited,EQ,INE692G01013,,local_data_nse_equity_list,2026-04-29
XELPMOC,XELPMOC.NS,Xelpmoc Design And Tech Limited,EQ,INE01P501012,,local_data_nse_equity_list,2026-04-29
XPROINDIA,XPROINDIA.NS,Xpro India Limited,EQ,INE445C01015,,local_data_nse_equity_list,2026-04-29
XTGLOBAL,XTGLOBAL.NS,Xtglobal Infotech Limited,EQ,INE547B01028,,local_data_nse_equity_list,2026-04-29
YASHO,YASHO.NS,Yasho Industries Limited,EQ,INE616Z01012,,local_data_nse_equity_list,2026-04-29
YATHARTH,YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,EQ,INE0JO301016,,local_data_nse_equity_list,2026-04-29
YATRA,YATRA.NS,Yatra Online Limited,EQ,INE0JR601024,,local_data_nse_equity_list,2026-04-29
YESBANK,YESBANK.NS,Yes Bank Limited,EQ,INE528G01035,,local_data_nse_equity_list,2026-04-29
YUKEN,YUKEN.NS,Yuken India Limited,EQ,INE384C01016,,local_data_nse_equity_list,2026-04-29
